Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P02760,"Protein AMBP (Protein HC) [Cleaved into: Alpha-1-microglobulin, EC 1.6.2.- (Alpha-1 microglycoprotein) (Complex-forming glycoprotein heterogeneous in charge); Inter-alpha-trypsin inhibitor light chain, ITI-LC (Bikunin) (EDC1) (HI-30) (Uronic-acid-rich protein); Trypstatin ]",AMBP,0.4631357091,0.4524206026,0.4182135926,0.4411056502,0.4710732571,0.4552763459,0.4468753856,0.5263710242,0.4469770325,0.4865215579,0.4494320197,0.4608068482,0.4662630309,0.4340787883,0.4268086926,0.4464775453,0.4334860625,0.4437211433,0.3409381836,0.4907509251,0.4792017576,0.4411341303,0.483234205,0.4532489675,0.4218811553,0.4917769557,0.44655573,0.4546140473,0.4674626547,0.4642993937,0.4509628945,0.4963117384,0.4472754636,0.5463463773,0.4517566087,0.3813840373,0.4391682554,0.4685383899,0.505859363,0.4439200974,0.4768728288,0.4581590776,0.4499995202,0.4428698586,0.4270536217,0.436179537,0.3732115961,0.4561173235,0.4256776923,0.3539782182,0.5056214183,0.4453769916,0.4314651939,0.4067356254,0.4713988121,0.4842417235,0.3925239725,0.4724170446,0.5235855996,0.5268153142,0.4884110112,0.4410756782,0.485693532,0.4362223928,0.4567705356,0.4555958659,0.4287513087,0.3644221532,0.4353599195,0.4748413818,0.4708296164,0.4439385416,0.5162257914,0.4524229759
P02763,"Alpha-1-acid glycoprotein 1, AGP 1 (Orosomucoid-1, OMD 1)",ORM1,0.4779866392,0.4654636547,0.4650496756,0.4344491995,0.4201435622,0.4014531376,0.4805566997,0.5441585947,0.4549667601,0.4556336698,0.4347633625,0.3845801522,0.525114135,0.478096898,0.4834540784,0.4726664153,0.4140169437,0.4918861634,0.3972159723,0.5219386683,0.4616675923,0.3895509521,0.4934985457,0.3565197646,0.4252967027,0.5352166475,0.4237060197,0.4403734057,0.4581997296,0.4169268671,0.4036724857,0.4947975108,0.4396796433,0.4492104511,0.4119095497,0.4111403149,0.4315897266,0.4706932847,0.5426778314,0.3651612465,0.5257250338,0.3491473438,0.5104437486,0.4964674636,0.5115802414,0.4490017324,0.3494853081,0.4339372353,0.4466765332,0.4088861804,0.437500303,0.412829051,0.3400338378,0.3861465594,0.5453647961,0.4753988125,0.375180692,0.4316436354,0.5237566499,0.5281484895,0.5361167553,0.3712226998,0.5187031898,0.4051312786,0.4173892624,0.4556954446,0.4790505755,0.4078150563,0.4949776816,0.3989645167,0.4780793353,0.4901920025,0.5184107938,0.4816947522
P02765,Alpha-2-HS-glycoprotein (Alpha-2-Z-globulin) (Ba-alpha-2-glycoprotein) (Fetuin-A) [Cleaved into: Alpha-2-HS-glycoprotein chain A; Alpha-2-HS-glycoprotein chain B ],AHSG,0.4952275947,0.4441110499,0.4743450138,0.5004213534,0.4726134897,0.4954670313,0.451604579,0.50470368,0.4300957743,0.4634715713,0.4376499254,0.4609556908,0.4414076074,0.5013010503,0.4621941018,0.4671424566,0.4557351473,0.4831319477,0.3761983481,0.4193159771,0.4470869522,0.5018952679,0.3843344432,0.4749560482,0.4647134405,0.4425496606,0.4413619035,0.4793694513,0.4625907215,0.4321614652,0.4502905601,0.4005553693,0.4595592151,0.4601181715,0.4668068657,0.3660114801,0.4701677246,0.4170023734,0.4329365994,0.4410731693,0.4147544096,0.479985029,0.4967785413,0.4330222433,0.4562897639,0.4239328775,0.3261411284,0.4760627725,0.3220005243,0.3010343339,0.4677537623,0.4174947406,0.4532712769,0.388221642,0.4183141546,0.4316113241,0.3373966116,0.4348340543,0.4525726322,0.4974201579,0.4284525385,0.4897645633,0.4145724758,0.3794481344,0.5084370861,0.494723293,0.4119977364,0.3431795021,0.4146215023,0.4808009169,0.4580899116,0.4406459673,0.4564620009,0.4802973611
P02766,Transthyretin (ATTR) (Prealbumin) (TBPA),TTR,0.4500743145,0.4381983714,0.4517748495,0.4660107783,0.4552515275,0.4763379448,0.4146760892,0.5381135176,0.4052120062,0.4230055102,0.4283831013,0.4378446075,0.5502899261,0.4300758382,0.4446360336,0.4364941746,0.4460945553,0.4717742752,0.3007838443,0.5123734469,0.4518514068,0.4412926697,0.4189153566,0.4523258044,0.402135135,0.5313544367,0.4185426059,0.4671593413,0.4756951754,0.473385369,0.5177513771,0.4654084236,0.4637675612,0.4714453975,0.4635732182,0.3837414462,0.3961336934,0.5247129381,0.5401036684,0.4060861428,0.553137261,0.4431025142,0.4271632023,0.3945096479,0.4207003149,0.4128935721,0.3784481428,0.4300875693,0.4215508536,0.3835101469,0.5001841546,0.4926745545,0.4782071229,0.3927385229,0.5087644719,0.5049666466,0.4457426901,0.522464364,0.5745995482,0.5153796603,0.5445371432,0.4601585862,0.5291814706,0.4288334942,0.5013430246,0.4841414327,0.4319029064,0.3450993341,0.3907895326,0.45443408,0.4888233628,0.4157897979,0.532925794,0.4636758823
P02774,"Vitamin D-binding protein, DBP, VDB (Gc protein-derived macrophage activating factor, Gc-MAF, GcMAF) (Gc-globulin) (Group-specific component, Gc) (Vitamin D-binding protein-macrophage activating factor, DBP-maf)",GC,0.4681736408,0.4318732056,0.4458895662,0.4465396591,0.4453154203,0.4737082117,0.4494430727,0.5363680246,0.4492911787,0.4473707364,0.418719793,0.4676419439,0.4835999034,0.4793392081,0.4438554068,0.4585075523,0.4378951936,0.4483096992,0.3933633227,0.4607608053,0.4546588018,0.4689432824,0.4509845937,0.4827644184,0.4530635754,0.4636872065,0.4556320085,0.4752432229,0.4761853049,0.4482415503,0.4546286942,0.4487615839,0.4493505123,0.4766792995,0.4452472714,0.3904759121,0.4373314226,0.4279668845,0.4652194375,0.4588535859,0.4605944,0.4784601214,0.4811851274,0.4184097665,0.4546487659,0.4278520825,0.3578334785,0.4352470161,0.3870566012,0.3238252192,0.4727918295,0.47680963,0.426729016,0.3896825371,0.4611362684,0.4471816148,0.3632553494,0.4505592226,0.4625709888,0.496443086,0.4945822485,0.4863638322,0.4830899056,0.4173369471,0.5061049702,0.4781714549,0.4431241455,0.3613889515,0.4268251025,0.4648536713,0.4306114003,0.4511136358,0.4847947805,0.4582588937
P02775,"Platelet basic protein, PBP (C-X-C motif chemokine 7) (Leukocyte-derived growth factor, LDGF) (Macrophage-derived growth factor, MDGF) (Small-inducible cytokine B7) [Cleaved into: Connective tissue-activating peptide III, CTAP-III (LA-PF4) (Low-affinity platelet factor IV); TC-2; Connective tissue-activating peptide III(1-81), CTAP-III(1-81); Beta-thromboglobulin, Beta-TG; Neutrophil-activating peptide 2(74), NAP-2(74); Neutrophil-activating peptide 2(73), NAP-2(73); Neutrophil-activating peptide 2, NAP-2; TC-1; Neutrophil-activating peptide 2(1-66), NAP-2(1-66); Neutrophil-activating peptide 2(1-63), NAP-2(1-63) ]",PPBP,0.3568236205,0.2779005682,0.3800690351,0.4793850136,0.4447123536,0.5094083602,0.5122412517,0.5659786466,0.4113837522,0.2556270719,0.4528740808,0.4395118139,0.5195601705,0.5385926279,0.4990588165,0.508884597,0.42188519,0.4790779029,0.4027568495,0.4538747506,0.4660581435,0.454982492,0.4563286528,0.4853733679,0.4869614742,0.4667961179,0.4749244149,0.4513482917,0.4383277864,0.4458270794,0.3644843687,0.4022798751,0.5013233259,0.4488066435,0.4985218982,0.3646475192,0.4856884124,0.3576584952,0.3007231206,0.4729605743,0.4410207184,0.508161473,0.5177362216,0.466933704,0.4599637346,0.463558673,0.3868998588,0.4438135342,0.3115160051,0.3547736614,0.4539471715,0.4354227453,0.5185782163,0.4844207754,0.4373375594,0.4804324721,0.4125049878,0.4528289195,0.4539391021,0.3866136335,0.4623061575,0.4279894313,0.3351579716,0.4199905154,0.478418181,0.491083295,0.4336354815,0.3033322396,0.4397389091,0.4211662023,0.4330693372,0.4312072792,0.4243997143,0.4618565105
P02776,"Platelet factor 4, PF-4 (C-X-C motif chemokine 4) (Iroplact) (Oncostatin-A) [Cleaved into: Platelet factor 4, short form (Endothelial cell growth inhibitor) ]",PF4,0.2826214549,0.446399467,0.285842422,0.4862282804,0.4300535287,0.4914532994,0.4894788126,0.5608510365,0.3402505919,0.4221559547,0.4436915104,0.4029659411,0.4742933427,0.5649650591,0.5198173393,0.532197652,0.4156777761,0.4931599372,0.4193677838,0.3894910421,0.4491175177,0.4310250402,0.3598010486,0.4709261776,0.4682253797,0.4520886056,0.4532839574,0.4353991814,0.4272418618,0.4541947791,0.3503674801,0.4149107112,0.5025817747,0.429946457,0.5002335879,0.3913311298,0.4892060814,0.3258613451,0.3204613767,0.4729435201,0.5319908998,0.4945606172,0.506060826,0.4134893493,0.4734317509,0.5182277412,0.3511616011,0.4803174328,0.4129705998,0.377243162,0.4655519091,0.4240478151,0.5230674647,0.499860566,0.4933738773,0.5106360234,0.4087844995,0.485271009,0.4844387789,0.3583204887,0.456202357,0.3805912726,0.350077254,0.4532253019,0.4516258035,0.4589006459,0.4400946734,0.282222055,0.444862315,0.3689035017,0.4200982991,0.4722193789,0.3586479424,0.458217394
P02787,"Serotransferrin, Transferrin (Beta-1 metal-binding globulin) (Siderophilin)",TF,0.4712089785,0.4218708821,0.4478938554,0.4752427821,0.5208463196,0.4745808903,0.4145999727,0.5714968075,0.3924730134,0.4029593297,0.443541549,0.455024195,0.4860012191,0.4148151332,0.4700532277,0.4279123315,0.465269922,0.4678427627,0.3674503709,0.5407236198,0.4100160957,0.4623412152,0.4321832661,0.4528002359,0.4610613724,0.4978480719,0.3984579094,0.4556937494,0.4603040044,0.4461541941,0.47900833,0.5463587526,0.4162935233,0.4116045411,0.3976513114,0.4331206015,0.4524113465,0.4836480145,0.4767999671,0.3594269757,0.4529522656,0.4650058027,0.4470850196,0.3958594366,0.4747895412,0.3825592835,0.3962607352,0.4089941337,0.3933748842,0.3336251981,0.4833800978,0.4373374238,0.4453635992,0.3420954601,0.4699680585,0.4287824673,0.3547284323,0.4886405813,0.4865036222,0.5170765675,0.4994831026,0.4517658647,0.4463161239,0.451049386,0.5154319756,0.4818747873,0.4032220928,0.4155853852,0.4030894567,0.476476582,0.5748738051,0.4235253065,0.505294541,0.4876917183
P02788,"Lactotransferrin, Lactoferrin, EC 3.4.21.- (Growth-inhibiting protein 12) (Talalactoferrin) [Cleaved into: Lactoferricin-H, Lfcin-H; Kaliocin-1; Lactoferroxin-A; Lactoferroxin-B; Lactoferroxin-C ]",LTF,0.3189368421,0.3297884838,0.2490548072,0.4386870768,0.3887170734,0.5225316991,0.4925847022,0.4955814264,0.6855414549,0.2840701103,0.4176486011,0.3871147143,0.4432855758,0.6064827829,0.5130281509,0.4416634539,0.441257273,0.5549272372,0.3931402961,0.500696051,0.7520581557,0.4190536357,0.4291396365,0.3969621262,0.4135647538,0.6406084211,0.4411039433,0.2805581034,0.2545110916,0.6547477886,0.5799239764,0.4702462483,0.5215823615,0.5976350914,0.6243769166,0.3473575796,0.3627739335,0.549595689,0.3261791358,0.5641359483,0.597816008,0.5631876278,0.7027921412,0.5003515092,0.4350629124,0.6709093133,0.4520886056,0.7556730979,0.3715987392,0.3794152212,0.4629685081,0.4664896948,0.4236006093,0.6642002761,0.4240413732,0.4775304486,0.5675610908,0.3215149042,0.4766795708,0.4517961147,0.2631218895,0.3420773888,0.2861932701,0.4060271228,0.4632168775,0.3520227521,0.4194479351,0.1574174109,0.5284051157,0.4139267905,0.2994559244,0.4314123657,0.3990354119,0.2147473709
P02790,Hemopexin (Beta-1B-glycoprotein),HPX,0.4509732016,0.4144027478,0.4467371891,0.4611854305,0.4745386787,0.4449023906,0.4296386682,0.512346323,0.3965447567,0.4354821806,0.4274939787,0.414367351,0.4531117882,0.4257360766,0.4519852634,0.4529196829,0.4004833553,0.4204806788,0.379482514,0.4544966006,0.485162581,0.4540438344,0.4374292044,0.4667480746,0.4340618358,0.5262554762,0.4374587017,0.449581676,0.484501842,0.4589071557,0.4689624048,0.4707706218,0.4578923137,0.4896347752,0.4724851256,0.3827336565,0.4390487067,0.5027527233,0.513926699,0.4024429916,0.4914944599,0.4360402556,0.4572589699,0.4478033631,0.4369356844,0.4353186911,0.3915327284,0.4476747957,0.4583679997,0.3594000213,0.5011926902,0.5201546254,0.4535584516,0.4001471541,0.5240207353,0.4971007058,0.4268575834,0.4948934279,0.5099748775,0.5036882956,0.5043626643,0.4155456825,0.4803756136,0.4020195871,0.4521919478,0.4668367021,0.4208463772,0.3122730002,0.4319383709,0.4564247055,0.4424501836,0.4525443555,0.4999697399,0.4483064443
P03951,"Coagulation factor XI, FXI, EC 3.4.21.27 (Plasma thromboplastin antecedent, PTA) [Cleaved into: Coagulation factor XIa heavy chain; Coagulation factor XIa light chain ]",F11,0.4602282947,0.3884305641,0.4200286585,0.4766280353,0.419191207,0.4295968973,0.4160253015,0.5349834156,0.3993227221,0.4345711555,0.4226723605,0.3961025687,0.4018824078,0.4376552146,0.4380152848,0.4542970363,0.4176968817,0.476469089,0.4165750358,0.4171463336,0.5186044926,0.4472641393,0.4498801749,0.4816711205,0.4544773426,0.4954208527,0.3863321209,0.4767727415,0.5255338439,0.4879808256,0.4999521771,0.3065282866,0.5131181345,0.5110317615,0.4895363153,0.2745982631,0.3771011682,0.472549545,0.4837179603,0.4383026629,0.4714790312,0.4810904649,0.4704639857,0.4669192266,0.3494280427,0.477411917,0.346541039,0.4315621619,0.306152688,0.2584833238,0.5455525954,0.481056899,0.4815599124,0.4359771924,0.4797729876,0.4889900393,0.3834194173,0.4587229164,0.4668991549,0.4220353549,0.4072096161,0.4547404448,0.46700148,0.402994489,0.5106141208,0.4995030726,0.424681159,0.3179749935,0.42440124,0.4932842327,0.4645287944,0.4276873046,0.4182326472,0.5212251393
P03952,"Plasma kallikrein, EC 3.4.21.34 (Fletcher factor) (Kininogenin) (Plasma prekallikrein, PKK) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain ]",KLKB1,0.4512190462,0.3967578491,0.4324387736,0.4439463059,0.4679227783,0.4830590183,0.422566611,0.5193418907,0.4257852726,0.2868415661,0.4532217418,0.4619025534,0.437386179,0.4632675654,0.4727073046,0.422781975,0.4006110751,0.4580104045,0.404259651,0.4339294371,0.4954788641,0.4579702611,0.4269042705,0.4762825103,0.4320336098,0.5235794628,0.4407458173,0.4522134774,0.4645373723,0.477055678,0.4922098198,0.4316011187,0.4786119137,0.524076102,0.4847455845,0.3535328093,0.4213286747,0.48443766,0.5011243718,0.4413978089,0.4714547891,0.4442380916,0.447606206,0.4516743892,0.4075611762,0.4484371477,0.4061086896,0.4519637338,0.4113352682,0.3579119684,0.5154232959,0.5126139345,0.4740597039,0.4236526533,0.4872053184,0.5108175164,0.4245859879,0.4913466006,0.5132844382,0.4861933244,0.4483502155,0.4295670949,0.4761214619,0.4325623909,0.488006356,0.4748756596,0.4253470855,0.3405035565,0.3952116492,0.4857478816,0.4608405158,0.4492303872,0.4819737897,0.4737173321
P04003,"C4b-binding protein alpha chain, C4bp (Proline-rich protein, PRP)",C4BPA,0.4444900051,0.4233571381,0.4102846904,0.4579648363,0.4410809335,0.3983968806,0.4190668099,0.5455371687,0.3615679356,0.3360272937,0.3897077284,0.4253058571,0.4598337432,0.4361441741,0.4619928083,0.418793265,0.4020243677,0.4587744858,0.3264907899,0.4908848834,0.4950001944,0.4371585414,0.5004204379,0.4356784562,0.4093015834,0.5183961469,0.4221729749,0.4515968148,0.4866175427,0.4378937357,0.4607536514,0.4987700144,0.4878615819,0.4875221259,0.4525803964,0.4250604533,0.4236060002,0.4970772775,0.5281248238,0.4451968548,0.5058321374,0.4360880954,0.457493558,0.4543514537,0.4598007876,0.4394420376,0.3878618091,0.4371219241,0.4297113264,0.3399446,0.4646255929,0.5047690148,0.4312478294,0.3954436267,0.520163678,0.4842186342,0.4244535553,0.5196576132,0.5208185176,0.5190671252,0.4930380491,0.4067365409,0.4970909072,0.4819627367,0.4871126901,0.4886520412,0.480817632,0.355554017,0.4277676253,0.4459373382,0.5124590569,0.4460484107,0.5405528746,0.4847735899
P04004,"Vitronectin, VN (S-protein) (Serum-spreading factor) (V75) [Cleaved into: Vitronectin V65 subunit; Vitronectin V10 subunit; Somatomedin-B ]",VTN,0.4925044196,0.457254291,0.4343766769,0.4584008196,0.4260850938,0.4281286788,0.389419774,0.480884323,0.4558684614,0.4991741271,0.4300158943,0.4046413865,0.4214035707,0.4571689862,0.4689218545,0.4670795291,0.4210574014,0.4317495205,0.3832846114,0.4183191725,0.472916464,0.4693702131,0.4291580999,0.4313350668,0.4417541834,0.4741870169,0.450716677,0.4471004464,0.4552982485,0.4634925923,0.4671404223,0.4417736449,0.4862391978,0.4590441994,0.4800899986,0.4126588823,0.4853227479,0.4370792379,0.4736336886,0.4329915254,0.4424110573,0.4285177716,0.4575257337,0.4421235436,0.4083648923,0.4557817326,0.382306658,0.4562714552,0.397464258,0.3637191009,0.4940519078,0.4573261016,0.4695703199,0.4160935181,0.4721367187,0.4646029783,0.3771435494,0.4719147093,0.4838095036,0.4910676648,0.4521739104,0.4334904024,0.4794095947,0.4458352505,0.4668416522,0.4658335234,0.4451082613,0.3523748547,0.4415424133,0.4650740532,0.4479724809,0.4391647971,0.4761179697,0.4520033008
P04040,"Catalase, EC 1.11.1.6",CAT,0.4539561563,0.5223522743,0.4150895936,0.4772760261,0.4260979247,0.3542355565,0.4858301689,0.5235307415,0.4376520953,0.3440651663,0.3985512497,0.5206393979,0.5079162387,0.5089670877,0.5192267156,0.3635252325,0.4495592988,0.4523784248,0.3707175504,0.4792647529,0.4294553782,0.4283144777,0.4562015433,0.3814745635,0.4522879665,0.4960963065,0.4393358135,0.4157514175,0.4531134156,0.5415882969,0.5222593071,0.4371928193,0.3720497424,0.4387902156,0.4959302402,0.3058859241,0.3929405961,0.5570614839,0.4292979238,0.4881369238,0.5917531985,0.4249608068,0.4948747124,0.5005425973,0.4437158541,0.4463885109,0.355310478,0.5460600842,0.4047137396,0.4238468946,0.4398281807,0.4942920902,0.3600257704,0.5047072739,0.5474821243,0.5302546968,0.3945181241,0.4802115138,0.473771207,0.5361060752,0.460670347,0.4228377487,0.4838467312,0.3602706996,0.452280304,0.4133361669,0.5235329114,0.357350469,0.4198528954,0.4396465182,0.375047683,0.4294342215,0.4610442504,0.4520886056
P04070,"Vitamin K-dependent protein C, EC 3.4.21.69 (Anticoagulant protein C) (Autoprothrombin IIA) (Blood coagulation factor XIV) [Cleaved into: Vitamin K-dependent protein C light chain; Vitamin K-dependent protein C heavy chain; Activation peptide ]",PROC,0.3532938135,0.4340555295,0.4099153641,0.4381743667,0.4679117592,0.3426754716,0.4759843165,0.5328673419,0.3819164802,0.4147888908,0.3970966609,0.4646743821,0.3819391286,0.4229692319,0.4335195606,0.4361136258,0.3442463542,0.4568167819,0.3600572342,0.4370444154,0.5138088455,0.496253761,0.3640815444,0.4887600284,0.4291193126,0.4855594042,0.4559330163,0.4804515606,0.4833269688,0.5054542671,0.5302774131,0.3688988907,0.4821274128,0.506870272,0.5041503518,0.3446401937,0.3731262235,0.4713697895,0.4976465071,0.4323568932,0.3229173133,0.4692377805,0.4793949478,0.4431035313,0.4274050249,0.4594587887,0.3929587692,0.4814497214,0.4028044859,0.3360779392,0.5280049021,0.5247168033,0.5088990744,0.4535666566,0.4506105547,0.4914222424,0.3638109154,0.4982119055,0.5576432923,0.4548983739,0.4410191926,0.4536457228,0.4794481107,0.4044840677,0.4999590937,0.4782865282,0.442341281,0.2822752857,0.2854593643,0.4335620774,0.4191123442,0.444638746,0.4308296801,0.4226226559
P04075,"Fructose-bisphosphate aldolase A, EC 4.1.2.13 (Lung cancer antigen NY-LU-1) (Muscle-type aldolase)",ALDOA,0.4157018486,0.4686487165,0.3905993938,0.4709783233,0.3690446818,0.51307555,0.5003382863,0.5527201627,0.4620415975,0.3318659737,0.4070813878,0.4037625032,0.4625217589,0.3828772777,0.4404447077,0.5112757414,0.4102415973,0.3559304633,0.3583404926,0.4285498456,0.4368358684,0.4421615849,0.4700034891,0.4322238503,0.4740450231,0.4441703156,0.3749028412,0.4575031531,0.474815614,0.5241238063,0.4546250325,0.416256194,0.5016180613,0.4647896588,0.4727093728,0.3807553046,0.4785794667,0.5179470763,0.3804941011,0.4857166552,0.5035198559,0.422483171,0.4457902926,0.5199040681,0.5951955648,0.4392048727,0.508426033,0.4539905358,0.3649807028,0.3488280612,0.5074988692,0.4549360083,0.526059438,0.4475566031,0.4990905854,0.5144666687,0.3308533016,0.4949318082,0.5530076764,0.4722452145,0.5704643011,0.438620691,0.4213047039,0.4501866754,0.4416578935,0.501249108,0.4436785587,0.3058170971,0.4497429956,0.4129862003,0.4069762147,0.4594349196,0.4440806032,0.4606236938
P04114,"Apolipoprotein B-100, Apo B-100 [Cleaved into: Apolipoprotein B-48, Apo B-48 ]",APOB,0.411688015,0.4562354143,0.4616994629,0.450881421,0.5116405244,0.4679191844,0.417121956,0.6106999104,0.3983743677,0.3486026953,0.3937654011,0.4246866177,0.5655263551,0.4095041992,0.4210596731,0.3876226438,0.4151469268,0.4114307444,0.3884063899,0.5900538502,0.5243685659,0.4271948356,0.5634505604,0.4272812932,0.4307561403,0.5727146721,0.4033520164,0.4307738387,0.4417027497,0.4405124837,0.4942417415,0.4803293334,0.4543129377,0.5086098994,0.4128738733,0.4522188344,0.396178075,0.5339964096,0.5609327812,0.3953312658,0.5515434247,0.3903075742,0.3770375287,0.4151859174,0.450401124,0.433899194,0.4778514942,0.429424084,0.5151482593,0.4156645871,0.5764159363,0.5023315903,0.4092340448,0.3889539543,0.5695209646,0.5836899651,0.4785443751,0.5759563891,0.6067460546,0.6024189735,0.5114252959,0.4283702513,0.5685041561,0.481936223,0.4591165864,0.4365081095,0.4657106859,0.4519583768,0.3960215699,0.4672270494,0.475571931,0.4120141124,0.5045091675,0.4532426951
P04180,"Phosphatidylcholine-sterol acyltransferase, EC 2.3.1.43 (1-alkyl-2-acetylglycerophosphocholine esterase, EC 3.1.1.47) (Lecithin-cholesterol acyltransferase) (Phospholipid-cholesterol acyltransferase) (Platelet-activating factor acetylhydrolase, PAF acetylhydrolase)",LCAT,0.5012594829,0.4267888242,0.5108893609,0.4664406927,0.4047301495,0.4549490957,0.3088761343,0.5034152253,0.3701450998,0.4068802468,0.3919366716,0.3779717109,0.4455117298,0.4060872278,0.4449403641,0.4204774239,0.3937140351,0.4690215349,0.4187846871,0.3145803654,0.5022796819,0.4354303061,0.4364225674,0.4324519626,0.4033011929,0.5231971849,0.4142665856,0.4552608853,0.4752525806,0.4845406292,0.4734385997,0.4559684131,0.468378223,0.5014444681,0.4731765825,0.4173757343,0.418547217,0.4588101876,0.4898680411,0.4012563195,0.5056849561,0.4314527846,0.3837226629,0.4253145028,0.4222816889,0.4520886056,0.3453378891,0.4355318174,0.3927086187,0.3484732717,0.5173736763,0.4771328795,0.4497213643,0.4238132609,0.5005653814,0.4961544195,0.3800925312,0.51992692,0.5182380483,0.5561187238,0.5200324321,0.4673180841,0.5105069812,0.483617873,0.4927215467,0.5150618356,0.447706056,0.3530802803,0.4043662142,0.4956483547,0.4859850465,0.4198142438,0.5429718209,0.3986518794
