Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
P05155,"Plasma protease C1 inhibitor, C1 Inh, C1Inh (C1 esterase inhibitor) (C1-inhibiting factor) (Serpin G1)",SERPING1,1003400000,799960000,704329984,598510016,949609984,791310016,373300000,464100000,223970000,132840000,280960000,244580000,447990016,579139968
P05156,"Complement factor I, EC 3.4.21.45 (C3B/C4B inactivator) [Cleaved into: Complement factor I heavy chain; Complement factor I light chain ]",CFI,77580000,64935000,100220000,63325000,117390000,115250000,64829000,56979000,10158000,30529000,9675700,19090000,28533000,21646000
P05164,"Myeloperoxidase, MPO, EC 1.11.2.2 [Cleaved into: Myeloperoxidase; 89 kDa myeloperoxidase; 84 kDa myeloperoxidase; Myeloperoxidase light chain; Myeloperoxidase heavy chain ]",MPO,268630016,322030016,151220000,226010000,668670016,217550000,477260000,485369984,436080000,541249984,15742000,13157000,35172000,24019000
P05165,"Propionyl-CoA carboxylase alpha chain, mitochondrial, PCCase subunit alpha, EC 6.4.1.3 (Propanoyl-CoA:carbon dioxide ligase subunit alpha)",PCCA,12527000,14439000,28327000,9562300,22124000,14026000,12787000,14458000,29076000,28588000,6863400,0,7942500,0
P05166,"Propionyl-CoA carboxylase beta chain, mitochondrial, PCCase subunit beta, EC 6.4.1.3 (Propanoyl-CoA:carbon dioxide ligase subunit beta)",PCCB,18718000,19487000,38972000,24320000,12321000,14894000,14857000,20110000,4877500,21538000,0,0,0,0
P05186,"Alkaline phosphatase, tissue-nonspecific isozyme, AP-TNAP, TNS-ALP, TNSALP, EC 3.1.3.1 (Alkaline phosphatase liver/bone/kidney isozyme) (Phosphoamidase) (Phosphocreatine phosphatase, EC 3.9.1.1)",ALPL,2013200,948360,4073400,0,5319400,1169600,0,3062900,109270000,28950000,341920,0,214210,0
P05198,"Eukaryotic translation initiation factor 2 subunit 1 (Eukaryotic translation initiation factor 2 subunit alpha, eIF-2-alpha, eIF-2A, eIF-2alpha)",EIF2S1,106940000,93384000,193540000,83153000,74137000,65786000,170290000,118830000,56651000,187660000,50505000,10981000,42178000,19201000
P05362,"Intercellular adhesion molecule 1, ICAM-1 (Major group rhinovirus receptor) (CD antigen CD54)",ICAM1,218280000,401420000,436510016,219720000,236580000,233140000,22599000,452809984,129150000,189770000,895970,0,336170,558300
P05386,60S acidic ribosomal protein P1 (Large ribosomal subunit protein P1),RPLP1,565340032,503230016,931180032,1283500032,687489984,493260000,481020000,700129984,714730,0,1625700,0,1779800,0
P05387,60S acidic ribosomal protein P2 (Large ribosomal subunit protein P2) (Renal carcinoma antigen NY-REN-44),RPLP2,360920000,363420000,555880000,346729984,386900000,358569984,188080000,411980000,50858000,49907000,47704000,28128000,68476000,60656000
P05388,60S acidic ribosomal protein P0 (60S ribosomal protein L10E) (Large ribosomal subunit protein uL10),RPLP0,160300000,166880000,299960000,252460000,168190000,128080000,137100000,216420000,34939000,15529000,17033000,11149000,16171000,10720000
P05413,"Fatty acid-binding protein, heart (Fatty acid-binding protein 3) (Heart-type fatty acid-binding protein, H-FABP) (Mammary-derived growth inhibitor, MDGI) (Muscle fatty acid-binding protein, M-FABP)",FABP3,178900000,48466000,560649984,249280000,124540000,49187000,54227000,220500000,4366400,1068900,27242000,10835000,297900000,135620000
P05455,"Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen, SS-B)",SSB,132840000,145020000,205740000,108040000,73463000,107060000,32385000,147540000,5274600,38692000,800210,1110800,0,2246800
P05543,Thyroxine-binding globulin (Serpin A7) (T4-binding globulin),SERPINA7,33034000,13230000,15881000,1722200,49223000,13690000,9145800,16706000,32017000,26300000,5009600,9456100,11371000,10118000
P05546,"Heparin cofactor 2 (Heparin cofactor II, HC-II) (Protease inhibitor leuserpin-2, HLS2) (Serpin D1)",SERPIND1,165570000,165730000,81723000,52509000,241490000,97524000,140940000,101480000,37251000,26233000,0,0,874060,0
P05556,"Integrin beta-1 (Fibronectin receptor subunit beta) (Glycoprotein IIa, GPIIA) (VLA-4 subunit beta) (CD antigen CD29)",ITGB1,282310016,528249984,674280000,684769984,505760000,585920000,40103000,769619968,2880700,2776700,60990,67724,215470,0
P05783,"Keratin, type I cytoskeletal 18 (Cell proliferation-inducing gene 46 protein) (Cytokeratin-18, CK-18) (Keratin-18, K18)",KRT18,111050000,273049984,224750000,170120000,604339968,763840000,156280000,1604899968,137430000,110990000,0,59874,0,2461600
P05976,"Myosin light chain 1/3, skeletal muscle isoform, MLC1/MLC3, MLC1F/MLC3F (Myosin light chain alkali 1/2, Myosin light chain A1/A2)",MYL1,47422000,66695000,62307000,52469000,91061000,29102000,3073900,82981000,0,8184200,66337000,0,30084000,24212000
P06132,"Uroporphyrinogen decarboxylase, UPD, URO-D, EC 4.1.1.37",UROD,36088000,38481000,63470000,25437000,35222000,36260000,59669000,38589000,0,0,22299000,23473000,46815000,94307000
P06454,"Prothymosin alpha [Cleaved into: Prothymosin alpha, N-terminally processed; Thymosin alpha-1 ]",PTMA,363249984,550230016,576649984,380729984,437710016,329409984,116090000,514900000,586460032,992110016,60047000,94469000,41307000,28321000
P06576,"ATP synthase subunit beta, mitochondrial, EC 7.1.2.2 (ATP synthase F1 subunit beta)",ATP5F1B,1122200064,1238400000,2015900032,1366000000,1204999936,951190016,692979968,1172300032,38478000,25466000,13170000,9297900,42491000,20107000
P06681,"Complement C2, EC 3.4.21.43 (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment ]",C2,26309000,45215000,19265000,17982000,28667000,16398000,24344000,10983000,25606000,39561000,12165000,3536100,7406000,12143000
P06702,"Protein S100-A9 (Calgranulin-B) (Calprotectin L1H subunit) (Leukocyte L1 complex heavy chain) (Migration inhibitory factor-related protein 14, MRP-14, p14) (S100 calcium-binding protein A9)",S100A9,2543000064,2403599872,1664199936,800579968,2487099904,1821799936,2101600000,2304699904,1169900032,573849984,148140000,14226000,128930000,52256000
P06703,"Protein S100-A6 (Calcyclin) (Growth factor-inducible protein 2A9) (MLN 4) (Prolactin receptor-associated protein, PRA) (S100 calcium-binding protein A6)",S100A6,21882000,54918000,22419000,35106000,92004000,33525000,12996000,69279000,53977000,110550000,5154500,7084500,11165000,12632000
P06727,"Apolipoprotein A-IV, Apo-AIV, ApoA-IV (Apolipoprotein A4)",APOA4,234170000,270780000,160160000,62978000,291700000,261070000,252160000,204210000,68216000,51161000,10327000,2353900,36863000,8106800
P06730,"Eukaryotic translation initiation factor 4E, eIF-4E, eIF4E (eIF-4F 25 kDa subunit) (mRNA cap-binding protein)",EIF4E,33791000,33783000,39423000,22940000,38879000,16716000,0,43234000,19239000,9124400,20016000,17128000,21027000,25354000
P06733,"Alpha-enolase, EC 4.2.1.11 (2-phospho-D-glycerate hydro-lyase) (C-myc promoter-binding protein) (Enolase 1) (MBP-1) (MPB-1) (Non-neural enolase, NNE) (Phosphopyruvate hydratase) (Plasminogen-binding protein)",ENO1,1830200064,1973699968,2606799872,1735100032,1618300032,1542099968,1072499968,3281600000,455420000,290000000,223570000,322590016,229010000,345500000
P06737,"Glycogen phosphorylase, liver form, EC 2.4.1.1",PYGL,35248000,67889000,62148000,26863000,56234000,37639000,39102000,41578000,21469000,2971400,1044900,0,1326800,2445300
P06744,"Glucose-6-phosphate isomerase, GPI, EC 5.3.1.9 (Autocrine motility factor, AMF) (Neuroleukin, NLK) (Phosphoglucose isomerase, PGI) (Phosphohexose isomerase, PHI) (Sperm antigen 36, SA-36)",GPI,446040000,552940032,818419968,360340000,584160000,251170000,367500000,816640000,190050000,360540000,29792000,5281100,27568000,18783000
P06748,"Nucleophosmin, NPM (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)",NPM1,557150016,606849984,958880000,168510000,111860000,434030016,402640000,850409984,3870400,368580,256690,704710,0,224530
P06753,"Tropomyosin alpha-3 chain (Gamma-tropomyosin) (Tropomyosin-3) (Tropomyosin-5, hTM5)",TPM3,542950016,503529984,449360000,431180000,657880000,229770000,101200000,529760000,83787000,208980000,378260000,89237000,347969984,172110000
P06756,Integrin alpha-V (Vitronectin receptor) (Vitronectin receptor subunit alpha) (CD antigen CD51) [Cleaved into: Integrin alpha-V heavy chain; Integrin alpha-V light chain ],ITGAV,20545000,40222000,44574000,28069000,25220000,24454000,7245500,45421000,4179200,0,384610,0,13157000,0
P06865,"Beta-hexosaminidase subunit alpha, EC 3.2.1.52 (Beta-N-acetylhexosaminidase subunit alpha, Hexosaminidase subunit A) (N-acetyl-beta-glucosaminidase subunit alpha)",HEXA,25579000,19614000,54253000,47961000,28290000,25517000,57377000,91765000,1219900,0,0,19987000,0,0
P07099,"Epoxide hydrolase 1, EC 3.3.2.9 (Epoxide hydratase) (Microsomal epoxide hydrolase, mEH)",EPHX1,273400000,475969984,582200000,626310016,306489984,212540000,66657000,437329984,12004000,3833600,0,0,0,2652700
P07108,"Acyl-CoA-binding protein, ACBP (Diazepam-binding inhibitor, DBI) (Endozepine, EP)",DBI,1308899968,1112800000,1363600000,731720000,682249984,526860000,230290000,771950016,4579200,0,16295000,18967000,34148000,59175000
P07195,"L-lactate dehydrogenase B chain, LDH-B, EC 1.1.1.27 (LDH heart subunit, LDH-H) (Renal carcinoma antigen NY-REN-46)",LDHB,636560000,1137200000,1698700032,967649984,1103800064,400750016,703649984,948470016,244800000,162170000,398380000,162400000,464580000,363489984
P07203,"Glutathione peroxidase 1, GPx-1, GSHPx-1, EC 1.11.1.9 (Cellular glutathione peroxidase)",GPX1,170280000,61496000,233750000,154140000,61607000,95107000,83163000,142850000,43970000,15553000,141210000,80935000,166500000,194550000
P07225,Vitamin K-dependent protein S,PROS1,0,33137000,30681000,12915000,47810000,35808000,25528000,14008000,0,0,8505800,5799900,34439000,23473000
P07237,"Protein disulfide-isomerase, PDI, EC 5.3.4.1 (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55)",P4HB,426520000,541609984,864460032,607500032,580030016,389020000,295409984,691320000,54610000,38447000,5075400,4636500,3097500,5604000
P07305,"Histone H1.0 (Histone H1') (Histone H1(0)) [Cleaved into: Histone H1.0, N-terminally processed ]",H1-0,292230016,614540032,342150016,696240000,624950016,328070016,319200000,685910016,12449000,9717000,0,6796200,0,0
P07339,"Cathepsin D, EC 3.4.23.5 [Cleaved into: Cathepsin D light chain; Cathepsin D heavy chain ]",CTSD,2138899968,746889984,2529799936,2191800064,1079399936,671240000,1878300032,859920000,111160000,129510000,8510100,11437000,3317900,15511000
P07355,"Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV, PAP-IV) (Protein I) (p36)",ANXA2,3336100096,7885700096,3567000064,7484400128,3615699968,3772999936,1961400064,3950299904,325400000,112260000,39563000,15639000,5084100,980420
P07357,Complement component C8 alpha chain (Complement component 8 subunit alpha),C8A,36777000,54135000,25912000,36087000,74823000,31960000,96951000,23312000,90101000,99095000,0,21522000,24167000,30670000
P07358,Complement component C8 beta chain (Complement component 8 subunit beta),C8B,31470000,50208000,43343000,41835000,76989000,33260000,31214000,20674000,95602000,13489000,1171200,0,10793000,0
P07360,Complement component C8 gamma chain,C8G,63779000,73240000,62535000,62890000,85770000,68508000,42820000,60083000,24800000,0,12437000,19862000,17230000,55424000
P07384,"Calpain-1 catalytic subunit, EC 3.4.22.52 (Calcium-activated neutral proteinase 1, CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Cell proliferation-inducing gene 30 protein) (Micromolar-calpain, muCANP)",CAPN1,153300000,229110000,227200000,328040000,187160000,193890000,156350000,192070000,22002000,11778000,133930000,113140000,155410000,210150000
P07437,Tubulin beta chain (Tubulin beta-5 chain),TUBB,765729984,1023600000,1097900032,1048600000,691240000,629680000,642720000,956529984,175310000,226340000,13586000,14869000,2802300,8689700
P07451,"Carbonic anhydrase 3, EC 4.2.1.1 (Carbonate dehydratase III) (Carbonic anhydrase III, CA-III)",CA3,128520000,202780000,81225000,41361000,121040000,81306000,51298000,57690000,0,0,31327000,48403000,44667000,48784000
P07585,Decorin (Bone proteoglycan II) (PG-S2) (PG40),DCN,381590016,725129984,301120000,613139968,1231600000,409550016,114780000,391510016,286860000,426540000,60663000,48078000,0,4275500
P07602,"Prosaposin (Proactivator polypeptide) [Cleaved into: Saposin-A (Protein A); Saposin-B-Val; Saposin-B (Cerebroside sulfate activator, CSAct) (Dispersin) (Sphingolipid activator protein 1, SAP-1) (Sulfatide/GM1 activator); Saposin-C (A1 activator) (Co-beta-glucosidase) (Glucosylceramidase activator) (Sphingolipid activator protein 2, SAP-2); Saposin-D (Component C) (Protein C) ]",PSAP,654099968,181650000,678480000,226900000,229790000,223560000,242550000,223290000,9665700,13743000,542630,0,738580,4981200
P07737,Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I),PFN1,1433200000,2400499968,2079000064,2347599872,2529100032,1736899968,3473999872,2593400064,247240000,828750016,89915000,58781000,91010000,84808000
P07738,"Bisphosphoglycerate mutase, BPGM, EC 5.4.2.4 (2,3-bisphosphoglycerate mutase, erythrocyte) (2,3-bisphosphoglycerate synthase, EC 5.4.2.11) (2,3-diphosphoglycerate mutase, DPGM) (BPG-dependent PGAM)",BPGM,283369984,244370000,274809984,219230000,238190000,469750016,378870016,186690000,17376000,36728000,429550016,391070016,688240000,720200000
P07741,"Adenine phosphoribosyltransferase, APRT, EC 2.4.2.7",APRT,143460000,158790000,335940000,219180000,150130000,166730000,253380000,238580000,34082000,18256000,64318000,59760000,53746000,51252000
P07814,"Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) (Cell proliferation-inducing gene 32 protein) (Glutamatyl-prolyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase, EC 6.1.1.17 (Glutamyl-tRNA synthetase, GluRS); Proline--tRNA ligase, EC 6.1.1.15 (Prolyl-tRNA synthetase) ]",EPRS1,88949000,76403000,125310000,100810000,73638000,31966000,59653000,139130000,28035000,21283000,0,1125700,0,0
P07858,"Cathepsin B, EC 3.4.22.1 (APP secretase, APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain ]",CTSB,356590016,185430000,765929984,273020000,190490000,162590000,289769984,379609984,19477000,69139000,0,6713300,0,10841000
P07900,"Heat shock protein HSP 90-alpha, EC 3.6.4.10 (Heat shock 86 kDa, HSP 86, HSP86) (Lipopolysaccharide-associated protein 2, LAP-2, LPS-associated protein 2) (Renal carcinoma antigen NY-REN-38)",HSP90AA1,1315200000,1157900032,1742200064,1348800000,1086800000,984419968,602889984,1293699968,754080000,274230016,261290000,228360000,274720000,235950000
P07910,"Heterogeneous nuclear ribonucleoproteins C1/C2, hnRNP C1/C2",HNRNPC,142880000,172470000,466209984,467409984,319060000,360540000,125100000,399529984,69095000,77461000,689500,104300,383990,126460
P07942,Laminin subunit beta-1 (Laminin B1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta),LAMB1,102020000,262630000,236850000,152060000,196670000,98715000,121110000,103480000,2502100,5862700,0,0,0,0
P07954,"Fumarate hydratase, mitochondrial, Fumarase, HsFH, EC 4.2.1.2",FH,128070000,112320000,169180000,126450000,102280000,116530000,183090000,133750000,25227000,98137000,86296000,101060000,79174000,91230000
P07988,"Pulmonary surfactant-associated protein B, SP-B (18 kDa pulmonary-surfactant protein) (6 kDa protein) (Pulmonary surfactant-associated proteolipid SPL(Phe))",SFTPB,1251600000,1270700032,1617400064,1394099968,800769984,1166000000,866400000,1553799936,14780000,5952400,6252200,19683000,24189000,31311000
P08123,Collagen alpha-2(I) chain (Alpha-2 type I collagen),COL1A2,128300000,218330000,265960000,285550016,651129984,95140000,30462000,344140000,23296000,37846000,10062000,3816600,565170,355610
P08133,"Annexin A6 (67 kDa calelectrin) (Annexin VI) (Annexin-6) (Calphobindin-II, CPB-II) (Chromobindin-20) (Lipocortin VI) (Protein III) (p68) (p70)",ANXA6,381460000,470609984,989550016,800729984,752849984,252690000,209660000,633270016,12501000,17563000,0,0,264950,47942000
P08174,Complement decay-accelerating factor (CD antigen CD55),CD55,50418000,77433000,35750000,72593000,15859000,54636000,51095000,56881000,2692300,0,4429900,0,5790600,0
P08185,"Corticosteroid-binding globulin, CBG (Serpin A6) (Transcortin)",SERPINA6,101550000,82432000,76553000,99091000,152690000,116130000,79652000,52924000,14271000,10013000,8292300,30656000,11666000,62949000
P08237,"ATP-dependent 6-phosphofructokinase, muscle type, ATP-PFK, PFK-M, EC 2.7.1.11 (6-phosphofructokinase type A) (Phosphofructo-1-kinase isozyme A, PFK-A) (Phosphohexokinase)",PFKM,61363000,98094000,70852000,93311000,80505000,102750000,84708000,125280000,31239000,19307000,35380000,30566000,66322000,45889000
P08238,"Heat shock protein HSP 90-beta, HSP 90 (Heat shock 84 kDa, HSP 84, HSP84)",HSP90AB1,597379968,632899968,940289984,710060032,778920000,452820000,223660000,979640000,214220000,138460000,34828000,39419000,39773000,38092000
P08294,"Extracellular superoxide dismutase [Cu-Zn], EC-SOD, EC 1.15.1.1",SOD3,121640000,332520000,197610000,367110016,578140032,133020000,36181000,178940000,7982700,3807900,12459000,0,8891200,0
